date,USD_JPY,EUR_JPY
2018-01-16,110.71,135.4
2018-01-17,110.8,135.21
2018-01-18,111.21,136.07
2018-01-19,110.6,135.54
2018-01-22,110.84,135.66
2018-01-23,110.5,135.35
2018-01-24,109.4,135.13
2018-01-25,108.91,135.12
2018-01-26,109.32,135.95
2018-01-29,108.85,134.75
2018-01-30,108.67,134.98
2018-01-31,108.85,135.6
2018-02-01,109.66,136.62
2018-02-02,109.85,137.22
2018-02-05,109.86,136.67
2018-02-06,109.47,134.97
2018-02-07,109.29,134.84
2018-02-08,109.62,134.31
2018-02-09,108.85,133.59
2018-02-12,108.64,133.23
2018-02-13,107.69,132.82
2018-02-14,107.22,132.4
2018-02-15,106.55,133.11
2018-02-16,106.18,132.34
2018-02-19,106.56,132.24
2018-02-20,107.17,132.25
2018-02-21,107.55,132.41
2018-02-22,107.1,131.47
2018-02-23,106.74,131.28
2018-02-26,106.82,131.6
2018-02-27,107.12,131.77
2018-02-28,107.02,130.72
2018-03-01,106.79,129.98
2018-03-02,105.4,129.77
2018-03-05,105.65,130.02
2018-03-06,106.23,131.84
2018-03-07,105.83,131.41
2018-03-08,106.13,131.83
2018-03-09,106.83,131.31
2018-03-12,106.52,131.04
2018-03-13,106.89,132.31
2018-03-14,106.53,131.77
2018-03-15,106.07,130.9
2018-03-16,105.85,130.21
2018-03-19,106.14,130.65
2018-03-20,106.48,130.72
2018-03-21,106.22,130.5
2018-03-22,105.35,129.75
2018-03-23,105.09,129.74
2018-03-26,105.12,130.47
2018-03-27,105.88,131.04
2018-03-28,106.15,131.6
2018-03-29,106.44,131.15
2018-04-03,106.24,130.76
2018-04-04,106.25,130.43
2018-04-05,107.06,131.26
2018-04-06,107.34,131.32
2018-04-09,107.01,131.66
2018-04-10,107.01,132.28
2018-04-11,106.8,132.26
2018-04-12,107.15,132.04
2018-04-13,107.69,132.64
2018-04-16,107.33,132.77
2018-04-17,107.11,132.35
2018-04-18,107.22,132.82
2018-04-19,107.32,132.88
2018-04-20,107.57,132.41
2018-04-23,108.17,132.38
2018-04-24,108.83,132.92
2018-04-25,109.18,133.03
2018-04-26,109.2,132.87
2018-04-27,109.32,131.95
2018-04-30,109.38,132.12
2018-05-02,109.8,131.84
2018-05-03,109.26,131.03
2018-05-04,108.92,130.37
2018-05-07,109.35,130.15
2018-05-08,109.06,129.45
2018-05-09,109.64,130.24
2018-05-10,109.63,130.22
2018-05-11,109.3,130.44
2018-05-14,109.5,131.27
2018-05-15,110.05,130.77
2018-05-16,110.17,129.83
2018-05-17,110.68,130.66
2018-05-18,110.93,130.69
2018-05-21,111.27,130.84
2018-05-22,110.82,130.7
2018-05-23,109.85,128.61
2018-05-24,109.53,128.46
2018-05-25,109.4,127.72
2018-05-28,109.35,127.33
2018-05-29,108.91,125.88
2018-05-30,108.98,126.76
2018-05-31,108.84,127.33
2018-06-01,109.47,127.74
2018-06-04,109.43,128.44
2018-06-05,109.7,128.08
2018-06-06,110.13,129.57
2018-06-07,110.05,130.26
2018-06-08,109.44,128.64
2018-06-11,109.94,129.62
2018-06-12,110.31,130.03
2018-06-13,110.53,130.03
2018-06-14,110.1,129.15
2018-06-15,110.65,128.31
2018-06-18,110.45,128.27
2018-06-19,109.92,126.78
2018-06-20,110.03,127.39
2018-06-21,110.58,127.59
2018-06-22,110.15,128.3
2018-06-25,109.58,128.21
2018-06-26,109.62,127.95
2018-06-27,110.26,128.08
2018-06-28,110.19,127.63
2018-06-29,110.69,129.04
2018-07-02,110.71,128.86
2018-07-03,110.66,129.09
2018-07-04,110.5,128.64
2018-07-05,110.62,129.53
2018-07-06,110.59,129.65
2018-07-09,110.45,130.21
2018-07-10,111.24,130.3
2018-07-11,111.23,130.53
2018-07-12,112.48,131.13
2018-07-13,112.55,131.04
2018-07-16,112.33,131.65
2018-07-17,112.59,131.81
2018-07-18,112.76,130.92
2018-07-19,113.03,130.98
2018-07-20,112.2,130.94
2018-07-23,111.11,130.18
2018-07-24,111.11,130.06
2018-07-25,111.04,129.8
2018-07-26,110.88,129.91
2018-07-27,111.18,129.25
2018-07-30,111.08,129.79
2018-07-31,111.49,130.84
2018-08-01,111.84,130.81
2018-08-02,111.41,129.43
2018-08-03,111.58,129.3
2018-08-06,111.48,128.68
2018-08-07,111.08,128.88
2018-08-08,111.07,128.72
2018-08-09,111.14,128.84
2018-08-10,110.92,127.07
2018-08-13,110.59,126.11
2018-08-14,110.84,126.42
2018-08-15,111.01,125.67
2018-08-16,110.84,126.02
2018-08-17,110.39,125.75
2018-08-20,110.55,126.25
2018-08-21,110.42,127.01
2018-08-22,110.26,128.08
2018-08-23,110.81,128.31
2018-08-24,111.3,128.97
2018-08-27,111.03,129.16
2018-08-28,111.04,130.03
2018-08-29,111.26,129.73
2018-08-30,111.46,130.32
2018-08-31,110.76,129.05
2018-09-03,111.15,129.03
2018-09-04,111.23,128.6
2018-09-05,111.53,129.17
2018-09-06,111.35,129.55
2018-09-07,110.84,128.74
2018-09-10,111.09,128.54
2018-09-11,111.3,128.82
2018-09-12,111.46,129.13
2018-09-13,111.6,129.68
2018-09-14,111.86,130.75
2018-09-17,112.06,130.79
2018-09-18,112.17,131.21
2018-09-19,112.23,130.94
2018-09-20,112.14,131.98
2018-09-21,112.63,132.44
2018-09-24,112.6,132.56
2018-09-25,112.75,132.78
2018-09-26,112.98,132.61
2018-09-27,112.88,132.15
2018-09-28,113.36,131.23
2018-10-01,113.95,132.25
2018-10-02,113.89,131.46
2018-10-03,113.85,131.47
2018-10-04,114.16,131.31
2018-10-05,113.88,131.03
2018-10-08,113.36,130.11
2018-10-09,113.21,129.45
2018-10-10,113.24,130.23
2018-10-11,112.31,130.0
2018-10-12,112.31,129.99
2018-10-15,111.85,129.53
2018-10-16,112.13,129.92
2018-10-17,112.25,129.43
2018-10-18,112.51,129.44
2018-10-19,112.51,129.05
2018-10-22,112.78,129.63
2018-10-23,112.18,128.76
2018-10-24,112.71,128.37
2018-10-25,112.36,128.27
2018-10-26,112.06,127.13
2018-10-29,112.4,127.92
2018-10-30,112.8,128.28
2018-10-31,113.23,128.15
2018-11-01,112.81,128.52
2018-11-02,112.89,128.89
2018-11-05,113.29,128.81
2018-11-06,113.15,129.31
2018-11-07,113.19,130.02
2018-11-08,113.71,129.9
2018-11-09,113.93,129.26
2018-11-12,113.8,128.2
2018-11-13,113.95,128.32
2018-11-14,113.88,128.64
2018-11-15,113.37,128.16
2018-11-16,113.14,128.37
2018-11-19,112.79,128.89
2018-11-20,112.37,128.34
2018-11-21,113.1,129.04
2018-11-22,112.95,128.8
2018-11-23,112.82,128.07
2018-11-26,113.26,128.7
2018-11-27,113.58,128.66
2018-11-28,113.85,128.47
2018-11-29,113.28,128.99
2018-11-30,113.56,128.99
2018-12-03,113.57,128.7
2018-12-04,112.79,128.68
2018-12-05,113.01,128.31
2018-12-06,112.8,128.04
2018-12-07,112.88,128.36
2018-12-10,112.73,128.79
2018-12-11,113.15,128.75
2018-12-12,113.41,128.67
2018-12-13,113.5,129.06
2018-12-14,113.54,128.13
2018-12-17,113.25,128.44
2018-12-18,112.38,127.86
2018-12-19,112.33,128.11
2018-12-20,111.73,127.94
2018-12-21,111.25,126.98
2018-12-24,110.86,126.47
2018-12-27,110.87,126.14
2018-12-28,110.35,126.4
2018-12-31,109.91,125.85
2019-01-02,109.05,124.28
2019-01-03,107.69,122.21
2019-01-04,108.04,123.2
2019-01-07,108.26,123.9
2019-01-08,108.79,124.46
2019-01-09,108.86,124.7
2019-01-10,108.11,124.7
2019-01-11,108.31,124.91
2019-01-14,108.08,123.93
2019-01-15,108.56,124.02
2019-01-16,108.8,123.91
2019-01-17,108.77,123.95
2019-01-18,109.44,124.78
2019-01-21,109.66,124.6
2019-01-22,109.43,124.25
2019-01-23,109.7,124.7
2019-01-24,109.72,124.43
2019-01-25,109.92,124.72
2019-01-28,109.42,124.94
2019-01-29,109.46,125.03
2019-01-30,109.44,125.08
2019-01-31,108.64,124.81
2019-02-01,108.89,124.91
2019-02-04,109.89,125.77
2019-02-05,109.94,125.59
2019-02-06,109.75,125.05
2019-02-07,109.66,124.41
2019-02-08,109.79,124.57
2019-02-11,110.2,124.63
2019-02-12,110.39,124.7
2019-02-13,110.74,125.19
2019-02-14,111.04,125.12
2019-02-15,110.52,124.45
2019-02-18,110.55,125.23
2019-02-19,110.76,125.09
2019-02-20,110.75,125.61
2019-02-21,110.71,125.7
2019-02-22,110.87,125.56
2019-02-25,110.74,125.75
2019-02-26,110.84,125.93
2019-02-27,110.57,125.9
2019-02-28,110.76,126.44
2019-03-01,111.88,127.35
2019-03-04,111.94,126.91
2019-03-05,111.93,126.8
2019-03-06,111.81,126.4
2019-03-07,111.76,125.97
2019-03-08,111.14,124.72
2019-03-11,111.09,124.91
2019-03-12,111.1,125.27
2019-03-13,111.38,125.89
2019-03-14,111.63,126.09
2019-03-15,111.57,126.16
2019-03-18,111.5,126.54
2019-03-19,111.45,126.59
2019-03-20,111.53,126.63
2019-03-21,110.58,125.92
2019-03-22,110.25,124.6
2019-03-25,110.07,124.65
2019-03-26,110.46,124.72
2019-03-27,110.49,124.42
2019-03-28,110.68,124.16
2019-03-29,110.77,124.45
2019-04-01,110.96,124.68
2019-04-02,111.37,124.73
2019-04-03,111.45,125.3
2019-04-04,111.43,125.01
2019-04-05,111.67,125.44
2019-04-08,111.47,125.36
2019-04-09,111.3,125.51
2019-04-10,111.16,125.38
2019-04-11,111.24,125.3
2019-04-12,111.97,126.76
2019-04-15,111.96,126.66
2019-04-16,111.98,126.59
2019-04-17,111.95,126.51
2019-04-18,111.88,125.86
2019-04-23,111.89,125.82
2019-04-24,111.82,125.34
2019-04-25,111.89,124.45
2019-04-26,111.78,124.45
2019-04-29,111.78,124.64
2019-04-30,111.37,124.93
2019-05-02,111.5,125.01
2019-05-03,111.52,124.4
2019-05-06,110.84,124.13
2019-05-07,110.62,123.73
2019-05-08,110.08,123.31
2019-05-09,109.81,122.91
2019-05-10,109.75,123.25
2019-05-13,109.44,123.06
2019-05-14,109.57,123.0
2019-05-15,109.31,122.24
2019-05-16,109.62,122.81
2019-05-17,109.51,122.34
2019-05-20,109.85,122.67
2019-05-21,110.45,123.27
2019-05-22,110.35,123.27
2019-05-23,110.03,122.56
2019-05-24,109.6,122.61
2019-05-27,109.45,122.56
2019-05-28,109.41,122.45
2019-05-29,109.28,121.91
2019-05-30,109.66,122.1
2019-05-31,108.75,121.27
2019-06-03,108.33,121.17
2019-06-04,108.16,121.62
2019-06-05,108.34,121.96
2019-06-06,108.13,121.82
2019-06-07,108.46,122.27
2019-06-10,108.65,122.78
2019-06-11,108.74,123.09
2019-06-12,108.38,122.72
2019-06-13,108.46,122.44
2019-06-14,108.21,121.9
2019-06-17,108.65,122.06
2019-06-18,108.23,121.08
2019-06-19,108.41,121.49
2019-06-20,107.64,121.71
2019-06-21,107.49,121.64
2019-06-24,107.29,122.25
2019-06-25,107.1,121.97
2019-06-26,107.73,122.4
2019-06-27,107.86,122.64
2019-06-28,107.73,122.6
2019-07-01,108.32,122.93
2019-07-02,108.27,122.36
2019-07-03,107.69,121.61
2019-07-04,107.77,121.65
2019-07-05,108.14,121.77
2019-07-08,108.6,121.8
2019-07-09,108.82,121.93
2019-07-10,108.91,122.2
2019-07-11,108.05,121.94
2019-07-12,108.26,121.83
2019-07-15,107.92,121.62
2019-07-16,107.93,121.13
2019-07-17,108.27,121.42
2019-07-18,107.78,120.89
2019-07-19,107.72,120.93
2019-07-22,107.92,121.03
2019-07-23,108.14,120.82
2019-07-24,108.09,120.41
2019-07-25,108.1,120.15
2019-07-26,108.69,121.06
2019-07-29,108.65,120.81
2019-07-30,108.48,121.0
2019-07-31,108.55,121.04
2019-08-01,108.89,120.18
2019-08-02,106.76,118.57
2019-08-05,106.07,118.61
2019-08-06,106.46,119.1
2019-08-07,105.77,118.48
2019-08-08,105.99,118.64
2019-08-09,105.83,118.51
2019-08-12,105.14,117.69
2019-08-13,105.16,118.01
2019-08-14,105.9,118.48
2019-08-15,106.16,118.37
2019-08-16,106.33,117.77
2019-08-19,106.58,118.34
2019-08-20,106.35,117.79
2019-08-21,106.48,118.24
2019-08-22,106.59,118.13
2019-08-23,106.45,117.79
2019-08-26,105.86,117.67
2019-08-27,105.75,117.43
2019-08-28,105.73,117.18
2019-08-29,106.29,117.68
2019-08-30,106.27,117.28
2019-09-02,106.36,116.66
2019-09-03,106.11,116.05
2019-09-04,106.22,117.03
2019-09-05,106.68,117.97
2019-09-06,107.02,118.01
2019-09-09,106.96,118.01
2019-09-10,107.36,118.52
2019-09-11,107.71,118.51
2019-09-12,107.76,118.14
2019-09-13,107.99,119.83
2019-09-16,107.84,118.96
2019-09-17,108.14,119.23
2019-09-18,108.15,119.54
2019-09-19,107.94,119.46
2019-09-20,107.99,119.11
2019-09-23,107.48,118.07
2019-09-24,107.65,118.45
2019-09-25,107.45,118.0
2019-09-26,107.63,117.73
2019-09-27,108.1,118.21
2019-09-30,107.99,117.59
2019-10-01,108.28,118.0
2019-10-02,107.52,117.47
2019-10-03,106.99,117.17
2019-10-04,106.78,117.23
2019-10-07,106.83,117.44
2019-10-08,106.89,117.43
2019-10-09,107.38,117.91
2019-10-10,107.45,118.52
2019-10-11,108.44,119.75
2019-10-14,108.24,119.4
2019-10-15,108.32,119.23
2019-10-16,108.75,119.9
2019-10-17,108.71,120.81
2019-10-18,108.55,120.97
2019-10-21,108.56,121.29
2019-10-22,108.6,120.87
2019-10-23,108.45,120.63
2019-10-24,108.61,120.86
2019-10-25,108.57,120.59
2019-10-28,108.86,120.69
2019-10-29,108.95,120.88
2019-10-30,108.94,120.99
2019-10-31,108.24,120.73
2019-11-01,108.12,120.43
2019-11-04,108.38,120.93
2019-11-05,108.86,120.93
2019-11-06,109.0,120.88
2019-11-07,109.15,120.9
2019-11-08,109.41,120.72
2019-11-11,108.95,120.29
2019-11-12,109.16,120.24
2019-11-13,108.84,119.79
2019-11-14,108.66,119.49
2019-11-15,108.71,119.95
2019-11-18,108.99,120.55
2019-11-19,108.75,120.46
2019-11-20,108.47,119.96
2019-11-21,108.61,120.46
2019-11-22,108.55,120.03
2019-11-25,108.9,119.88
2019-11-26,108.97,120.09
2019-11-27,109.17,120.18
2019-11-28,109.5,120.5
2019-11-29,109.66,120.43
2019-12-02,109.54,120.75
2019-12-03,108.74,120.39
2019-12-04,108.7,120.45
2019-12-05,108.79,120.69
2019-12-06,108.56,120.44
2019-12-09,108.49,120.15
2019-12-10,108.58,120.27
2019-12-11,108.75,120.44
2019-12-12,108.6,120.95
2019-12-13,109.57,122.43
2019-12-16,109.43,121.97
2019-12-17,109.58,122.31
2019-12-18,109.59,121.81
2019-12-19,109.5,121.73
2019-12-20,109.32,121.31
2019-12-23,109.42,121.18
2019-12-24,109.38,121.19
2019-12-27,109.59,122.23
2019-12-30,109.21,122.19
2019-12-31,108.55,121.94
2020-01-02,108.77,121.75
2020-01-03,108.14,120.54
2020-01-06,108.11,121.02
2020-01-07,108.44,121.15
2020-01-08,108.74,120.86
2020-01-09,109.4,121.54
2020-01-10,109.64,121.6
2020-01-13,109.88,122.25
2020-01-14,110.05,122.32
2020-01-15,109.88,122.43
2020-01-16,109.95,122.8
2020-01-17,110.11,122.31
2020-01-20,110.18,122.14
2020-01-21,110.04,122.31
2020-01-22,109.97,121.93
2020-01-23,109.55,121.5
2020-01-24,109.61,120.96
2020-01-27,108.94,120.11
2020-01-28,109.06,120.02
2020-01-29,109.14,120.06
2020-01-30,108.83,120.03
2020-01-31,108.89,120.35
2020-02-03,108.53,120.1
2020-02-04,109.09,120.52
2020-02-05,109.72,120.94
2020-02-06,109.85,120.87
2020-02-07,109.86,120.51
2020-02-10,109.74,120.18
2020-02-11,109.83,119.73
2020-02-12,109.98,120.03
2020-02-13,109.7,119.21
2020-02-14,109.86,119.11
2020-02-17,109.88,119.05
2020-02-18,109.74,118.7
2020-02-19,110.51,119.35
2020-02-20,112.01,120.86
2020-02-21,111.99,120.96
2020-02-24,111.41,120.52
2020-02-25,110.63,119.92
2020-02-26,110.46,120.13
2020-02-27,109.87,120.46
2020-02-28,108.74,119.36
2020-03-02,107.73,119.82
2020-03-03,107.74,119.77
2020-03-04,107.49,119.58
2020-03-05,106.94,119.63
2020-03-06,105.05,119.08
2020-03-09,102.23,117.12
2020-03-10,104.17,118.65
2020-03-11,104.58,118.55
2020-03-12,103.95,116.84
2020-03-13,107.27,119.11
2020-03-16,105.55,117.76
2020-03-17,106.99,117.5
2020-03-18,107.72,117.78
2020-03-19,109.83,118.63
2020-03-20,110.55,118.37
2020-03-23,110.46,119.11
2020-03-24,110.66,119.99
2020-03-25,111.45,120.67
2020-03-26,109.44,120.18
2020-03-27,108.74,119.36
2020-03-30,108.16,119.34
2020-03-31,108.53,118.9
2020-04-01,107.49,117.55
2020-04-02,107.34,117.06
2020-04-03,108.58,117.1
2020-04-06,108.92,117.54
2020-04-07,108.91,118.55
2020-04-08,108.88,118.36
2020-04-09,108.89,118.33
2020-04-14,107.32,117.66
2020-04-15,107.42,117.12
2020-04-16,107.57,117.12
2020-04-17,107.61,116.86
2020-04-20,107.84,117.11
2020-04-21,107.4,116.39
2020-04-22,107.67,117.01
2020-04-23,107.45,115.75
2020-04-24,107.61,116.22
2020-04-27,107.1,116.22
2020-04-28,106.7,116.06
2020-04-29,106.55,115.52
2020-04-30,106.54,115.87
2020-05-04,106.78,116.84
2020-05-05,106.71,115.71
2020-05-06,106.09,114.65
2020-05-07,106.57,114.91
2020-05-08,106.37,115.34
2020-05-11,107.32,116.16
2020-05-12,107.35,116.56
2020-05-13,106.92,116.28
2020-05-14,107.01,115.48
2020-05-15,106.99,115.53
2020-05-18,107.38,116.31
2020-05-19,107.76,118.0
2020-05-20,107.64,117.95
2020-05-21,107.65,118.42
2020-05-22,107.54,117.26
2020-05-25,107.67,117.47
2020-05-26,107.44,117.92
2020-05-27,107.89,118.58
2020-05-28,107.73,118.68
2020-05-29,107.12,119.29
2020-06-01,107.73,119.75
2020-06-02,108.13,120.83
2020-06-03,108.58,121.54
2020-06-04,108.87,122.48
2020-06-05,109.24,123.77
2020-06-08,109.36,123.41
2020-06-09,108.15,122.14
2020-06-10,107.39,122.16
2020-06-11,107.08,121.52
2020-06-12,107.27,121.26
2020-06-15,107.38,120.83
2020-06-16,107.35,121.39
2020-06-17,107.42,120.65
2020-06-18,106.93,120.0
2020-06-19,106.84,119.77
2020-06-22,106.92,119.89
2020-06-23,106.95,121.05
2020-06-24,106.65,120.3
2020-06-25,107.37,120.25
2020-06-26,106.96,119.93
2020-06-29,107.29,121.07
2020-06-30,107.75,120.66
2020-07-01,107.42,120.31
2020-07-02,107.43,121.24
2020-07-03,107.52,120.68
2020-07-06,107.53,121.78
2020-07-07,107.71,121.61
2020-07-08,107.56,121.39
2020-07-09,107.27,121.67
2020-07-10,106.85,120.48
2020-07-13,107.16,121.4
2020-07-14,107.4,122.17
2020-07-15,106.82,122.25
2020-07-16,107.1,122.24
2020-07-17,107.22,122.53
2020-07-20,107.12,122.63
2020-07-21,107.23,122.7
2020-07-22,107.05,123.94
2020-07-23,107.17,123.98
2020-07-24,106.27,123.36
2020-07-27,105.34,123.88
2020-07-28,105.27,123.34
2020-07-29,105.14,123.28
2020-07-30,105.24,123.58
2020-07-31,104.92,124.31
2020-08-03,106.18,124.51
2020-08-04,106.06,124.78
2020-08-05,105.76,125.37
2020-08-06,105.51,124.96
2020-08-07,105.7,124.91
2020-08-10,106.04,124.74
2020-08-11,106.06,124.97
2020-08-12,106.97,125.92
2020-08-13,106.97,126.58
2020-08-14,106.67,126.01
2020-08-17,106.29,125.99
2020-08-18,105.44,125.54
2020-08-19,105.37,125.74
2020-08-20,105.87,125.46
2020-08-21,105.81,124.53
2020-08-24,105.73,125.26
2020-08-25,106.37,125.67
2020-08-26,106.32,125.34
2020-08-27,106.17,125.34
2020-08-28,105.24,125.39
2020-08-31,105.92,126.47
2020-09-01,105.88,126.92
2020-09-02,106.23,126.0
2020-09-03,106.54,125.85
2020-09-04,106.22,125.79
2020-09-07,106.22,125.59
2020-09-08,106.24,125.2
2020-09-09,106.22,125.05
2020-09-10,106.14,125.76
2020-09-11,106.14,125.82
2020-09-14,105.94,125.82
2020-09-15,105.44,125.39
2020-09-16,105.08,124.72
2020-09-17,104.59,123.38
2020-09-18,104.36,123.49
2020-09-21,104.1,122.7
2020-09-22,104.58,122.78
2020-09-23,105.12,122.91
2020-09-24,105.39,122.73
2020-09-25,105.5,122.74
2020-09-28,105.42,123.02
2020-09-29,105.63,123.61
2020-09-30,105.71,123.76
2020-10-01,105.5,123.98
2020-10-02,105.2,123.4
2020-10-05,105.58,124.25
2020-10-06,105.62,124.58
2020-10-07,105.97,124.73
2020-10-08,105.98,124.69
2020-10-09,105.93,124.95
2020-10-12,105.44,124.41
2020-10-13,105.52,124.38
2020-10-14,105.28,123.7
2020-10-15,105.27,123.15
2020-10-16,105.26,123.59
2020-10-19,105.31,124.11
2020-10-20,105.66,124.79
2020-10-21,104.85,124.27
2020-10-22,104.66,123.72
2020-10-23,104.73,124.17
2020-10-26,105.03,124.14
2020-10-27,104.58,123.74
2020-10-28,104.34,122.36
2020-10-29,104.31,122.09
2020-10-30,104.6,122.36
2020-11-02,104.64,121.93
2020-11-03,104.73,122.56
2020-11-04,104.35,122.31
2020-11-05,103.64,122.86
2020-11-06,103.34,122.66
2020-11-09,104.91,124.67
2020-11-10,105.32,124.36
2020-11-11,105.45,124.07
2020-11-12,105.38,124.25
2020-11-13,104.85,123.88
2020-11-16,104.95,124.15
2020-11-17,104.17,123.78
2020-11-18,103.88,123.28
2020-11-19,104.02,123.08
2020-11-20,103.84,123.18
2020-11-23,103.75,123.47
2020-11-24,104.56,124.06
2020-11-25,104.45,124.19
2020-11-26,104.24,124.04
2020-11-27,104.2,124.23
2020-11-30,104.17,124.79
2020-12-01,104.38,124.92
2020-12-02,104.53,126.13
2020-12-03,104.1,126.49
2020-12-04,103.99,126.44
2020-12-07,104.14,126.3
2020-12-08,104.16,126.18
2020-12-09,104.1,126.05
2020-12-10,104.44,126.53
2020-12-11,104.13,126.28
2020-12-14,103.69,126.11
2020-12-15,103.86,126.08
2020-12-16,103.35,125.97
2020-12-17,103.05,126.19
2020-12-18,103.34,126.69
2020-12-21,103.54,126.04
2020-12-22,103.37,126.52
2020-12-23,103.56,125.99
2020-12-24,103.65,126.38
2020-12-28,103.56,126.54
2020-12-29,103.78,127.23
2020-12-30,103.06,126.57
2020-12-31,103.08,126.49
2021-01-04,102.98,126.62
2021-01-05,102.88,126.25
2021-01-06,102.96,127.03
2021-01-07,103.56,127.13
2021-01-08,103.89,127.26
2021-01-11,104.22,126.76
2021-01-12,104.22,126.74
2021-01-13,103.93,126.44
2021-01-14,104.1,126.21
2021-01-15,103.72,125.74
2021-01-18,103.76,125.18
2021-01-19,103.99,126.16
2021-01-20,103.81,125.62
2021-01-21,103.41,125.72
2021-01-22,103.79,126.19
2021-01-25,103.74,126.06
2021-01-26,103.71,125.93
2021-01-27,103.9,125.87
2021-01-28,104.38,126.2
2021-01-29,104.69,127.05
2021-02-01,104.91,126.77
2021-02-02,105.0,126.46
2021-02-03,105.06,126.25
2021-02-04,105.24,126.24
2021-02-05,105.75,126.72
2021-02-08,105.59,126.97
2021-02-09,104.58,126.58
2021-02-10,104.76,127.04
2021-02-11,104.65,127.12
2021-02-12,105.01,127.15
2021-02-15,105.3,127.72
2021-02-16,105.54,128.16
2021-02-17,106.09,127.94
2021-02-18,105.67,127.69
2021-02-19,105.29,127.81
2021-02-22,105.5,128.0
2021-02-23,105.39,127.98
2021-02-24,105.95,128.69
2021-02-25,106.12,129.73
2021-02-26,106.29,128.83
2021-03-01,106.72,128.63
2021-03-02,106.9,128.58
2021-03-03,106.91,128.81
2021-03-04,107.39,129.23
2021-03-05,108.31,129.3
2021-03-08,108.63,128.9
2021-03-09,108.88,129.5
2021-03-10,108.58,129.12
2021-03-11,108.46,129.82
2021-03-12,109.06,130.14
2021-03-15,109.2,130.17
2021-03-16,108.9,129.88
2021-03-17,109.2,130.02
2021-03-18,109.2,130.08
2021-03-19,108.94,129.54
2021-03-22,108.81,129.77
2021-03-23,108.55,128.99
2021-03-24,108.75,128.6
2021-03-25,109.09,128.75
2021-03-26,109.78,129.34
2021-03-29,109.63,129.19
2021-03-30,110.28,129.48
2021-03-31,110.8,129.91
2021-04-01,110.7,130.03
2021-04-06,110.29,130.27
2021-04-07,109.86,130.56
2021-04-08,109.25,129.71
2021-04-09,109.71,130.42
2021-04-12,109.38,130.2
2021-04-13,109.47,130.23
2021-04-14,108.94,130.33
2021-04-15,108.72,130.14
2021-04-16,108.77,130.37
2021-04-19,108.09,130.09
2021-04-20,108.41,130.64
2021-04-21,108.1,129.8
2021-04-22,108.17,130.3
2021-04-23,107.72,129.98
2021-04-26,108.02,130.54
2021-04-27,108.27,130.88
2021-04-28,108.92,131.47
2021-04-29,108.99,132.2
2021-04-30,108.94,131.62
2021-05-03,109.52,131.9
2021-05-04,109.19,131.26
2021-05-05,109.29,131.2
2021-05-06,109.2,131.69
2021-05-07,109.26,131.76
2021-05-10,108.73,132.31
2021-05-11,108.56,132.12
2021-05-12,108.78,131.82
2021-05-13,109.57,132.37
2021-05-14,109.29,132.49
2021-05-17,109.2,132.6
2021-05-18,108.89,133.09
2021-05-19,109.15,133.3
2021-05-20,108.95,132.95
2021-05-21,108.8,132.61
2021-05-24,108.88,132.97
2021-05-25,108.85,133.49
2021-05-26,108.89,133.16
2021-05-27,109.38,133.42
2021-05-28,110.07,133.65
2021-05-31,109.65,133.79
2021-06-01,109.65,134.05
2021-06-02,109.73,133.72
2021-06-03,109.8,133.81
2021-06-04,110.09,133.39
2021-06-07,109.34,132.98
2021-06-08,109.41,133.28
2021-06-09,109.37,133.38
2021-06-10,109.54,133.35
2021-06-11,109.59,132.88
2021-06-14,109.77,132.95
2021-06-15,110.08,133.28
2021-06-16,109.86,133.19
2021-06-17,110.66,132.09
2021-06-18,110.2,131.12
2021-06-21,110.09,130.91
2021-06-22,110.56,131.5
2021-06-23,110.82,132.44
2021-06-24,110.76,132.2
2021-06-25,110.69,132.27
2021-06-28,110.94,132.13
2021-06-29,110.65,131.54
2021-06-30,110.59,131.43
2021-07-01,111.43,132.42
2021-07-02,111.43,131.74
2021-07-05,110.89,131.58
2021-07-06,110.65,130.99
2021-07-07,110.61,130.86
2021-07-08,109.74,129.91
2021-07-09,110.02,130.46
2021-07-12,110.15,130.55
2021-07-13,110.22,130.55
2021-07-14,110.31,130.3
2021-07-15,110.03,129.93
2021-07-16,110.18,130.03
2021-07-19,109.6,128.96
2021-07-20,109.58,129.03
2021-07-21,110.12,129.63
2021-07-22,110.26,129.83
2021-07-23,110.57,130.11
2021-07-26,110.33,130.05
2021-07-27,110.06,129.98
2021-07-28,110.08,129.97
2021-07-29,109.84,130.41
2021-07-30,109.65,130.39
2021-08-02,109.52,130.17
2021-08-03,109.13,129.7
2021-08-04,109.02,129.31
2021-08-05,109.53,129.79
2021-08-06,109.8,129.64
2021-08-09,110.11,129.5
2021-08-10,110.46,129.48
2021-08-11,110.67,129.68
2021-08-12,110.41,129.61
2021-08-13,110.19,129.64
2021-08-16,109.37,128.75
2021-08-17,109.26,128.57
2021-08-18,109.76,128.67
2021-08-19,109.62,128.21
2021-08-20,109.65,127.97
2021-08-23,110.1,129.02
2021-08-24,109.66,128.74
2021-08-25,109.92,129.0
2021-08-26,110.14,129.6
2021-08-27,110.19,129.59
2021-08-30,109.87,129.66
2021-08-31,109.81,129.95
2021-09-01,110.31,130.35
2021-09-02,110.0,130.31
2021-09-03,109.96,130.54
2021-09-06,109.86,130.34
2021-09-07,110.04,130.51
